Experiment	Z spectroscopy	
Saved Date	29.08.2024 16:24:32	
User		
Date		
X (m)	379.778E-9	
Y (m)	-209.886E-9	
Z (m)	-78.8045E-9	
Z offset (m)	1E-9	
Z sweep distance (m)	1E-9	
Settling time (s)	50E-3	
Integration time (s)	400E-3	
Final Z (m)	N/A	
Start time	29.08.2024 16:21:30	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Z rel (m)	Current (A)	Bias (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	LI Demod 1 X (A)	LI Demod 1 Y (A)
152.49996E-12	915.32944E-15	500.00000E-3	210.66451E-3	79.826090E-12	-505.94431E-3	386.65006E-6	-2.3763407E-12	19.768810E-15
149.99996E-12	925.11394E-15	500.00000E-3	-391.65321E-3	80.172834E-12	-624.96632E-3	358.23297E-6	-2.3839561E-12	13.247419E-15
147.49996E-12	922.29674E-15	500.00000E-3	-177.77842E-3	79.793235E-12	-609.76613E-3	381.40980E-6	-2.3845817E-12	8.1485112E-15
144.99996E-12	933.61083E-15	500.00000E-3	-283.81386E-3	79.995982E-12	-628.81625E-3	340.75443E-6	-2.3678186E-12	33.185423E-15
142.49996E-12	926.89474E-15	500.00000E-3	44.899721E-3	80.008659E-12	-621.10275E-3	393.04426E-6	-2.3867690E-12	20.752329E-15
139.99996E-12	931.73765E-15	500.00000E-3	24.708578E-3	79.921597E-12	-595.69818E-3	392.43596E-6	-2.3970869E-12	2.2819400E-15
137.49996E-12	930.74637E-15	500.00000E-3	-95.412061E-3	80.182624E-12	-642.59022E-3	327.99318E-6	-2.3701230E-12	15.655598E-15
134.99996E-12	935.18346E-15	500.00000E-3	172.90305E-3	79.771183E-12	-589.42717E-3	371.31924E-6	-2.3932893E-12	38.009089E-15
132.49996E-12	936.59260E-15	500.00000E-3	-174.64744E-3	80.119716E-12	-627.06667E-3	314.29765E-6	-2.3697426E-12	16.295061E-15
129.99996E-12	940.88658E-15	500.00000E-3	-100.09269E-3	79.869313E-12	-614.09587E-3	387.92504E-6	-2.3836256E-12	34.636028E-15
127.49996E-12	950.24954E-15	500.00000E-3	178.67836E-3	80.186115E-12	-582.47280E-3	323.73014E-6	-2.3957023E-12	11.051105E-15
124.99995E-12	953.25993E-15	500.00000E-3	-72.737858E-3	79.869618E-12	-605.65495E-3	348.19456E-6	-2.3811686E-12	5.4327613E-15
122.49995E-12	955.29899E-15	500.00000E-3	-73.504545E-3	80.049918E-12	-604.47615E-3	348.25678E-6	-2.3871859E-12	-6.6990171E-15
119.99995E-12	955.73484E-15	500.00000E-3	-478.34164E-3	80.144717E-12	-702.31873E-3	334.61579E-6	-2.3794283E-12	13.644502E-15
117.49995E-12	963.49979E-15	500.00000E-3	309.49071E-3	79.800160E-12	-611.77623E-3	382.01010E-6	-2.4019964E-12	20.931878E-15
114.99995E-12	967.97657E-15	500.00000E-3	-193.25697E-3	79.942442E-12	-649.94019E-3	357.49422E-6	-2.3799994E-12	45.496586E-15
112.49995E-12	965.64022E-15	500.00000E-3	-16.045747E-3	79.949818E-12	-652.94147E-3	370.39124E-6	-2.3781799E-12	35.224793E-15
109.99995E-12	973.28981E-15	500.00000E-3	-71.945906E-3	80.047934E-12	-664.34509E-3	366.84677E-6	-2.3733003E-12	-9.3093630E-15
107.49995E-12	972.98406E-15	500.00000E-3	-108.07049E-3	80.104416E-12	-676.39971E-3	341.87335E-6	-2.3960740E-12	23.072605E-15
104.99995E-12	983.13859E-15	500.00000E-3	285.79277E-3	80.093362E-12	-636.59155E-3	343.51333E-6	-2.3832661E-12	14.486737E-15
102.49995E-12	985.54194E-15	500.00000E-3	-58.241423E-3	79.865205E-12	-667.68169E-3	375.42297E-6	-2.3999999E-12	43.920620E-15
99.999953E-12	1.0005270E-12	500.00000E-3	6.1680092E-3	80.083731E-12	-663.48189E-3	368.20915E-6	-2.3736085E-12	35.403460E-15
97.499953E-12	999.11171E-15	500.00000E-3	-261.97901E-3	79.856378E-12	-751.79368E-3	381.01024E-6	-2.3985989E-12	26.751816E-15
94.999952E-12	1.0107508E-12	500.00000E-3	125.74841E-3	80.176928E-12	-707.10778E-3	343.55861E-6	-2.3972189E-12	-1.3299316E-15
92.499952E-12	1.0189693E-12	500.00000E-3	-115.34417E-3	79.863366E-12	-720.34734E-3	387.56576E-6	-2.3848423E-12	21.559394E-15
89.999952E-12	1.0277995E-12	500.00000E-3	189.46144E-3	80.064122E-12	-724.77084E-3	356.83834E-6	-2.3797184E-12	2.7915743E-15
87.499952E-12	1.0370080E-12	500.00000E-3	94.510958E-3	79.907921E-12	-738.75809E-3	400.26466E-6	-2.3990061E-12	33.264746E-15
84.999952E-12	1.0518441E-12	500.00000E-3	-35.624158E-3	79.945765E-12	-722.22644E-3	375.82152E-6	-2.3470397E-12	27.530561E-15
82.499951E-12	1.0593062E-12	500.00000E-3	-65.967232E-3	80.013225E-12	-772.75920E-3	390.68234E-6	-2.3756845E-12	39.438379E-15
79.999951E-12	1.0719199E-12	500.00000E-3	-8.5511459E-3	79.849773E-12	-717.47023E-3	414.42571E-6	-2.3892448E-12	-1.4641164E-15
77.499951E-12	1.0777160E-12	500.00000E-3	-338.50887E-3	80.153092E-12	-812.93529E-3	360.93389E-6	-2.3869654E-12	16.212407E-15
74.999951E-12	1.0900595E-12	500.00000E-3	295.18387E-3	79.930826E-12	-752.38401E-3	360.97612E-6	-2.3893138E-12	29.605689E-15
72.499950E-12	1.1010850E-12	500.00000E-3	-123.85296E-3	79.899649E-12	-787.65148E-3	395.72103E-6	-2.3919686E-12	39.870735E-15
69.999950E-12	1.1191806E-12	500.00000E-3	234.72548E-3	79.938001E-12	-762.00676E-3	387.82330E-6	-2.3574645E-12	10.880855E-15
67.500006E-12	1.1302850E-12	500.00000E-3	17.152378E-3	80.258737E-12	-763.80330E-3	348.59942E-6	-2.3734365E-12	15.905822E-15
65.000005E-12	1.1450352E-12	500.00000E-3	17.682800E-3	80.000388E-12	-755.04875E-3	369.80072E-6	-2.3632754E-12	13.671061E-15
62.500005E-12	1.1638379E-12	500.00000E-3	-375.33373E-3	80.127550E-12	-834.67561E-3	366.15596E-6	-2.3501914E-12	-5.6698658E-15
60.000005E-12	1.1786812E-12	500.00000E-3	248.78660E-3	79.945432E-12	-780.55835E-3	368.95048E-6	-2.3643106E-12	43.322201E-15
57.500005E-12	1.1958807E-12	500.00000E-3	-220.23360E-3	80.051278E-12	-811.17702E-3	361.41608E-6	-2.3856403E-12	23.202382E-15
55.000005E-12	1.2168911E-12	500.00000E-3	-1.4969237E-3	79.969135E-12	-828.06826E-3	373.56300E-6	-2.4001630E-12	2.3648309E-15
52.500004E-12	1.2391247E-12	500.00000E-3	40.717941E-3	79.687437E-12	-830.91348E-3	430.42851E-6	-2.3912738E-12	27.222373E-15
50.000004E-12	1.2668950E-12	500.00000E-3	-35.936091E-3	79.937244E-12	-818.02022E-3	390.74215E-6	-2.3874531E-12	26.361054E-15
47.500004E-12	1.2943351E-12	500.00000E-3	522.09318E-3	80.007029E-12	-751.85525E-3	395.19047E-6	-2.3896729E-12	61.207631E-15
45.000004E-12	1.3188159E-12	500.00000E-3	-285.78520E-3	80.030510E-12	-851.69721E-3	393.99957E-6	-2.3842558E-12	24.830286E-15
42.500004E-12	1.3516540E-12	500.00000E-3	-162.65656E-3	80.115602E-12	-858.87402E-3	367.13041E-6	-2.3838553E-12	35.971521E-15
40.000003E-12	1.3786932E-12	500.00000E-3	-30.533817E-3	79.853242E-12	-861.69511E-3	441.18456E-6	-2.3861301E-12	18.967663E-15
37.500003E-12	1.4211940E-12	500.00000E-3	162.59815E-3	79.987642E-12	-815.61273E-3	398.21086E-6	-2.3947209E-12	57.364547E-15
35.000003E-12	1.4573868E-12	500.00000E-3	30.050285E-3	79.905450E-12	-865.29046E-3	402.12049E-6	-2.3848662E-12	45.513611E-15
32.500003E-12	1.5032108E-12	500.00000E-3	-137.64113E-3	80.094605E-12	-882.23851E-3	365.68189E-6	-2.4064119E-12	44.604091E-15
30.000002E-12	1.5488333E-12	500.00000E-3	-35.394356E-3	80.019158E-12	-886.46317E-3	374.86936E-6	-2.3993604E-12	67.357856E-15
27.500002E-12	1.6072257E-12	500.00000E-3	185.40460E-3	80.211268E-12	-856.92894E-3	317.93184E-6	-2.3873785E-12	29.099705E-15
25.000002E-12	1.6474814E-12	500.00000E-3	-154.91664E-3	79.888179E-12	-914.30813E-3	387.06261E-6	-2.3773255E-12	27.672397E-15
22.500002E-12	1.7101203E-12	500.00000E-3	73.982529E-3	79.728495E-12	-934.04657E-3	422.84708E-6	-2.3918083E-12	34.633043E-15
20.000002E-12	1.7736639E-12	500.00000E-3	136.23340E-3	79.999729E-12	-912.47684E-3	390.17890E-6	-2.3893038E-12	40.846754E-15
17.500001E-12	1.8461487E-12	500.00000E-3	-112.48021E-3	79.993720E-12	-960.18720E-3	378.66886E-6	-2.3710294E-12	35.963606E-15
15.000001E-12	1.9133367E-12	500.00000E-3	114.82227E-3	79.844423E-12	-955.07413E-3	427.18527E-6	-2.3972868E-12	69.538810E-15
12.500001E-12	1.9888949E-12	500.00000E-3	-1.2092212E-3	80.044388E-12	-979.57402E-3	396.03180E-6	-2.4003744E-12	51.913907E-15
10.000001E-12	2.0861253E-12	500.00000E-3	-424.52461E-3	80.042410E-12	-1.0645117E+0	394.83077E-6	-2.3805732E-12	77.229720E-15
7.5000006E-12	2.1843944E-12	500.00000E-3	185.52528E-3	80.027186E-12	-993.45523E-3	358.91269E-6	-2.3913365E-12	64.772128E-15
5.0000004E-12	2.2870835E-12	500.00000E-3	-179.25702E-3	80.015924E-12	-1.0500044E+0	326.11747E-6	-2.3966144E-12	67.382460E-15
2.5000002E-12	2.3965625E-12	500.00000E-3	22.380060E-3	79.911876E-12	-1.0512251E+0	381.45142E-6	-2.3920668E-12	58.983946E-15
0.0000000E+0	2.5221921E-12	500.00000E-3	-171.69674E-3	80.028047E-12	-1.0514082E+0	369.29024E-6	-2.3923621E-12	79.325137E-15
